x_mean,0.1423983872,0.1330290139,0.1148586571,0.0930631086,0.0716302022,0.0508487746,0.0283935312,0.0000000000,0.1483886391,-1.4607987404,1.8673082590,1.0557777882,0.0512110740,-0.1242702752,-0.0009130731,1.6062971354,-0.0010731664,0.7922521830,-1.4598292112,1.8674973249,1.0563488007,0.0583948828,-0.0504379980,-0.0603941716,-0.1004544348,0.3647955656,0.4640405774,-1.4596644640,1.8675386906,1.0572423935,0.0874723643,-0.1451674998,-0.0126067940,-0.0996535122,0.3650599718,0.4628137648,-1.4592970610,1.8683820963,1.0583727360,0.1395844817,-0.1508026719,0.0820551515,-0.0989718437,0.3643879592,0.4604244232,-1.4595770836,1.8668559790,1.0574278831,0.1619349867,-0.1249319613,0.0837279707,-0.0977229029,0.3628651500,0.4570059478,-1.4594740868,1.8660616875,1.0569117069,0.1978993863,-0.1835565865,0.0764093548,-0.0961495563,0.3617219329,0.4530738592,-1.4593935013,1.8659461737,1.0570189953,0.2260123789,-0.3078341186,0.0472267047,-0.0950948447,0.3598627746,0.4493161142,-1.4593616724,1.8667906523,1.0582967997,0.2657946348,-0.4507737756,0.0400770158,-0.0939387009,0.3574042916,0.4449309409,-1.4600660801,1.8670866489,1.0585018396,0.2806965709,-0.5113212466,0.0136247827,-0.0920651555,0.3553608060,0.4409051836,0.0003104650,0.0003857587,0.0001998749,0.0004594235,0.0003676248,0.0004948637,0.0005196524,0.0004500182,0.0004821420,0.0004839581,0.0005154303,0.0004650975,0.0005310402,0.0005117048,0.0004331795,0.0003651103,0.0004558071,0.0004915309,0.0003454986,0.0004409336,-0.0014093152,-0.0015425787,-0.0013972768,-0.0013947426,-0.0011313189,-0.0012532944,-0.0012241631,-0.0011555149,-0.0010520034,-0.0009449174,-0.0010483103,-0.0009366496,-0.0010959291,-0.0009424452,-0.0009445103,-0.0010783890,-0.0008816801,-0.0008761629,-0.0007305595,-0.0009683315,-0.0013562144,-0.0011504680,-0.0011947027,-0.0010605537,-0.0009099937,-0.0009636010,-0.0010805937,-0.0008604865,-0.0007285585,-0.0007300315,-0.0006543680,-0.0006486459,-0.0007237267,-0.0005719183,-0.0005826422,-0.0006989733,-0.0005582374,-0.0005467396,-0.0004825949,-0.0006179897,0.0003207080,0.0004073943,0.0002094533,0.0004508437,0.0003645076,0.0005187595,0.0005169527,0.0004808083,0.0004929568,0.0004758483,0.0005688596,0.0004738207,0.0005480530,0.0005124346,0.0004399428,0.0004297784,0.0004617973,0.0005300223,0.0004036984,0.0004604287,-0.0015754364,-0.0017020352,-0.0015511409,-0.0015277384,-0.0012667595,-0.0013647059,-0.0013750351,-0.0012712867,-0.0011930759,-0.0010633448,-0.0012115699,-0.0010516641,-0.0012295131,-0.0010635998,-0.0010733139,-0.0012110396,-0.0009903695,-0.0009842403,-0.0008783781,-0.0010558624,-0.0015509329,-0.0013829245,-0.0013875770,-0.0012253256,-0.0011820034,-0.0011868144,-0.0013754991,-0.0010358040,-0.0008918932,-0.0009140146,-0.0007970363,-0.0008537326,-0.0009830343,-0.0007219143,-0.0008216188,-0.0009018630,-0.0007670561,-0.0007023989,-0.0007196892,-0.0008311248,0.0003006138,0.0004035043,0.0002262919,0.0004239781,0.0003293150,0.0005050937,0.0005064717,0.0004853313,0.0004849221,0.0004757657,0.0005883303,0.0004731172,0.0005439153,0.0004930194,0.0004326155,0.0004751253,0.0004663450,0.0005442477,0.0004269128,0.0004479549,-0.0017169052,-0.0017652269,-0.0016086568,-0.0016231224,-0.0013580908,-0.0014422676,-0.0015021010,-0.0013417030,-0.0012775947,-0.0011549601,-0.0012969802,-0.0011519353,-0.0013346642,-0.0011598185,-0.0011364251,-0.0013413448,-0.0010979308,-0.0010988630,-0.0009922538,-0.0011131889,-0.0017323289,-0.0015712430,-0.0015804733,-0.0014258065,-0.0013610180,-0.0013774392,-0.0015444022,-0.0011985053,-0.0010566659,-0.0010466409,-0.0009499749,-0.0010951606,-0.0011074704,-0.0009026855,-0.0010434828,-0.0010890176,-0.0009365547,-0.0008778534,-0.0009222464,-0.0010228291,0.0002814756,0.0004036086,0.0002707515,0.0004027182,0.0003366046,0.0004700696,0.0004790969,0.0004784946,0.0004871190,0.0004689662,0.0005957963,0.0004466453,0.0005415921,0.0004653086,0.0004569797,0.0005037237,0.0004623413,0.0005412264,0.0004543663,0.0004659509,-0.0018458393,-0.0018935089,-0.0016852526,-0.0016961528,-0.0014584608,-0.0015588856,-0.0015955080,-0.0014394482,-0.0014108105,-0.0012503627,-0.0013484379,-0.0012193442,-0.0014186556,-0.0012475656,-0.0012506888,-0.0014654455,-0.0011832757,-0.0011991042,-0.0010902563,-0.0011782616,-0.0019344329,-0.0017778961,-0.0017590349,-0.0015717880,-0.0016137717,-0.0015073388,-0.0017380749,-0.0013934415,-0.0012142456,-0.0012161620,-0.0010881522,-0.0012538332,-0.0012812946,-0.0010413888,-0.0011988628,-0.0012801626,-0.0010970214,-0.0010244094,-0.0010627261,-0.0011755640,0.0002153532,0.0003704714,0.0002471396,0.0003413268,0.0003100620,0.0004213270,0.0004070582,0.0004577114,0.0004269970,0.0004530668,0.0005768172,0.0004403007,0.0005220671,0.0004097265,0.0004275155,0.0005011949,0.0004178057,0.0005365367,0.0004430242,0.0004396522,-0.0019883385,-0.0019856594,-0.0017807652,-0.0017307018,-0.0015274424,-0.0016614513,-0.0016676729,-0.0015147398,-0.0014979094,-0.0013464114,-0.0014049478,-0.0012678353,-0.0014277981,-0.0012527802,-0.0013297446,-0.0015479000,-0.0012144442,-0.0012898082,-0.0011545796,-0.0011869728,-0.0020982625,-0.0019239447,-0.0018981734,-0.0016629625,-0.0017581546,-0.0016854717,-0.0018785519,-0.0015114654,-0.0013709150,-0.0013298534,-0.0012223783,-0.0013544546,-0.0013829697,-0.0011509199,-0.0012979070,-0.0014403072,-0.0012207569,-0.0011801734,-0.0011926667,-0.0012574383,0.0001531452,0.0003630410,0.0002320649,0.0002918533,0.0002586795,0.0003884500,0.0003452223,0.0004151258,0.0003776590,0.0004252332,0.0005636238,0.0004073736,0.0005044523,0.0003959764,0.0003844383,0.0004913657,0.0003982700,0.0005129900,0.0004342764,0.0004479855,-0.0020876003,-0.0020524298,-0.0018594814,-0.0017378809,-0.0015640031,-0.0016889452,-0.0017281371,-0.0015858900,-0.0015735307,-0.0013795755,-0.0014362341,-0.0013135948,-0.0014549671,-0.0012960024,-0.0013682488,-0.0016018316,-0.0012567020,-0.0013326578,-0.0011930130,-0.0012076490,-0.0022169263,-0.0020107531,-0.0019894033,-0.0017385581,-0.0018925534,-0.0018054508,-0.0019861364,-0.0015763566,-0.0015010017,-0.0014109078,-0.0013256613,-0.0014488185,-0.0014681960,-0.0012553545,-0.0013845442,-0.0015059054,-0.0012890826,-0.0012812335,-0.0013326243,-0.0013651337,0.0001138970,0.0003339452,0.0002334222,0.0002423592,0.0002332412,0.0003539705,0.0002662170,0.0003926234,0.0003571806,0.0003891776,0.0005208613,0.0003770353,0.0004740571,0.0003758736,0.0003544150,0.0004467664,0.0003815162,0.0004960525,0.0004260749,0.0004430020,-0.0021561731,-0.0021022190,-0.0019352522,-0.0017004241,-0.0016515435,-0.0017531425,-0.0017644978,-0.0016328862,-0.0016243786,-0.0014099352,-0.0014873166,-0.0013795445,-0.0014752145,-0.0013533600,-0.0013796060,-0.0016246539,-0.0012983936,-0.0014099678,-0.0012149122,-0.0012567819,-0.0023334161,-0.0021557014,-0.0020858182,-0.0018219880,-0.0019980152,-0.0019157890,-0.0020043326,-0.0016925011,-0.0015927486,-0.0015126112,-0.0014034081,-0.0015598834,-0.0015606323,-0.0013416337,-0.0014707368,-0.0015930516,-0.0013762959,-0.0013882393,-0.0014105568,-0.0014426552,0.0000556595,0.0003024449,0.0002296454,0.0001998838,0.0002062134,0.0002974157,0.0002228154,0.0003806198,0.0003393810,0.0003373594,0.0004930591,0.0003601442,0.0004727448,0.0003645080,0.0003491788,0.0004127627,0.0003670629,0.0004862645,0.0004364701,0.0004346549,-0.0022387644,-0.0021440026,-0.0019678562,-0.0016995693,-0.0017181922,-0.0018099142,-0.0018260933,-0.0016593618,-0.0016411197,-0.0014230363,-0.0014810715,-0.0014248827,-0.0014926918,-0.0013975590,-0.0014033236,-0.0016383274,-0.0013383635,-0.0014601955,-0.0012797052,-0.0012604296,-0.0024059033,-0.0022424425,-0.0021443956,-0.0018659602,-0.0020686626,-0.0019780975,-0.0020604865,-0.0017431019,-0.0016483465,-0.0015745959,-0.0014496442,-0.0016213376,-0.0016176207,-0.0014058888,-0.0015010796,-0.0016120110,-0.0014265937,-0.0014456334,-0.0014329419,-0.0015182022,0.0002386047,0.0001528279,-0.0000022545,0.0000644848,0.0000487040,0.0000175512,0.0000885386,-0.0000032293,0.0000189022,-0.0000159944,-0.0000432004,-0.0000157592,-0.0000483807,-0.0000201175,-0.0000120886,-0.0000170006,-0.0000327234,-0.0000482841,-0.0000607352,-0.0000336963,0.0003642389,0.0002550010,0.0004080696,0.0003179580,0.0002918103,0.0003313645,0.0003600797,0.0002298625,0.0003346018,0.0003068936,0.0003644812,0.0002814887,0.0002945328,0.0003279959,0.0002544357,0.0003218930,0.0002875861,0.0002896968,0.0002459681,0.0002569347,0.0009843665,0.0006934629,0.0007423048,0.0006831670,0.0006151409,0.0006037981,0.0006170950,0.0005115787,0.0005734949,0.0005409856,0.0005879923,0.0005813669,0.0005980228,0.0006189587,0.0005998127,0.0005853081,0.0005401152,0.0005334612,0.0005004026,0.0004936386,0.0002349479,0.0001502666,-0.0000056429,0.0000638549,0.0000496234,0.0000167374,0.0000903938,-0.0000018972,0.0000197515,-0.0000160853,-0.0000426615,-0.0000131755,-0.0000442317,-0.0000177366,-0.0000090716,-0.0000150647,-0.0000335908,-0.0000447090,-0.0000589141,-0.0000318246,0.0003595520,0.0002472693,0.0004025589,0.0003128643,0.0002895668,0.0003307668,0.0003585871,0.0002266326,0.0003307548,0.0003018915,0.0003586252,0.0002783548,0.0002912073,0.0003266731,0.0002524732,0.0003177739,0.0002853939,0.0002872546,0.0002419459,0.0002556807,0.0009563530,0.0006737686,0.0007185124,0.0006678315,0.0005976316,0.0005877306,0.0006038429,0.0004976178,0.0005642630,0.0005261960,0.0005755994,0.0005717112,0.0005881435,0.0006109682,0.0005896161,0.0005748157,0.0005310302,0.0005262763,0.0004921767,0.0004855799,0.0002324244,0.0001481184,-0.0000096218,0.0000671989,0.0000498707,0.0000160622,0.0000934722,-0.0000013819,0.0000202460,-0.0000147629,-0.0000418333,-0.0000090645,-0.0000410465,-0.0000159835,-0.0000065315,-0.0000125157,-0.0000325552,-0.0000427679,-0.0000579732,-0.0000314217,0.0003530695,0.0002408294,0.0003949493,0.0003063387,0.0002869138,0.0003238665,0.0003573499,0.0002234988,0.0003294701,0.0002947721,0.0003518803,0.0002746606,0.0002857365,0.0003227539,0.0002496582,0.0003124505,0.0002836493,0.0002829810,0.0002377162,0.0002535269,0.0009255182,0.0006490599,0.0006955162,0.0006464359,0.0005821733,0.0005678994,0.0005868775,0.0004898182,0.0005522429,0.0005148895,0.0005660881,0.0005556264,0.0005752739,0.0006013573,0.0005783249,0.0005644877,0.0005174583,0.0005157487,0.0004829185,0.0004729633,0.0002313658,0.0001452836,-0.0000098070,0.0000685361,0.0000477429,0.0000201160,0.0000950284,-0.0000007406,0.0000213390,-0.0000115358,-0.0000401657,-0.0000075645,-0.0000388003,-0.0000161980,-0.0000041284,-0.0000089318,-0.0000303022,-0.0000395471,-0.0000546786,-0.0000271856,0.0003455988,0.0002307888,0.0003868051,0.0002999588,0.0002825443,0.0003201775,0.0003511228,0.0002189935,0.0003251420,0.0002911212,0.0003464605,0.0002686059,0.0002837318,0.0003183116,0.0002455813,0.0003050970,0.0002812293,0.0002797316,0.0002347364,0.0002515602,0.0008989188,0.0006217506,0.0006734772,0.0006267806,0.0005673669,0.0005532228,0.0005688072,0.0004780598,0.0005394280,0.0005024915,0.0005565674,0.0005434313,0.0005609479,0.0005921823,0.0005633383,0.0005541194,0.0005059143,0.0005069989,0.0004722616,0.0004668164,0.0002278639,0.0001414202,-0.0000122037,0.0000704999,0.0000458655,0.0000196421,0.0000956468,0.0000019427,0.0000203918,-0.0000114889,-0.0000395505,-0.0000068844,-0.0000345787,-0.0000159531,-0.0000050445,-0.0000062592,-0.0000276893,-0.0000371446,-0.0000529009,-0.0000244867,0.0003408553,0.0002233221,0.0003799422,0.0002966248,0.0002815925,0.0003177497,0.0003451726,0.0002156237,0.0003231502,0.0002857365,0.0003413065,0.0002649952,0.0002821104,0.0003170055,0.0002414302,0.0003001301,0.0002823580,0.0002767644,0.0002315653,0.0002481960,0.0008722176,0.0005967410,0.0006537744,0.0006096200,0.0005519787,0.0005379264,0.0005533471,0.0004656861,0.0005305141,0.0004906363,0.0005442286,0.0005337911,0.0005516112,0.0005854066,0.0005455515,0.0005442822,0.0004948850,0.0004987142,0.0004654095,0.0004607911,0.0002242434,0.0001369302,-0.0000150786,0.0000701272,0.0000455324,0.0000180542,0.0000955812,0.0000012456,0.0000195249,-0.0000106919,-0.0000403471,-0.0000062907,-0.0000324887,-0.0000160665,-0.0000025925,-0.0000066613,-0.0000226090,-0.0000362556,-0.0000523414,-0.0000230588,0.0003315411,0.0002148013,0.0003736510,0.0002868875,0.0002762142,0.0003136045,0.0003397406,0.0002094090,0.0003171406,0.0002815840,0.0003383281,0.0002591163,0.0002803635,0.0003117789,0.0002375547,0.0002991613,0.0002798010,0.0002716223,0.0002294025,0.0002458713,0.0008442174,0.0005743181,0.0006284752,0.0005881076,0.0005356089,0.0005248975,0.0005377686,0.0004528491,0.0005148465,0.0004826845,0.0005318507,0.0005222157,0.0005410367,0.0005767498,0.0005369840,0.0005300153,0.0004886256,0.0004870041,0.0004553667,0.0004482070,0.0002184589,0.0001309265,-0.0000192904,0.0000675894,0.0000424126,0.0000152090,0.0000941697,-0.0000014898,0.0000192125,-0.0000100458,-0.0000417493,-0.0000073621,-0.0000315349,-0.0000163666,-0.0000011502,-0.0000053558,-0.0000194158,-0.0000359824,-0.0000530852,-0.0000198627,0.0003266225,0.0002074037,0.0003677446,0.0002825932,0.0002712243,0.0003100409,0.0003373219,0.0002072787,0.0003123137,0.0002750513,0.0003497381,0.0002592597,0.0002673934,0.0003086412,0.0002327208,0.0002967484,0.0002783728,0.0002702915,0.0002288787,0.0002419378,0.0008219613,0.0005499260,0.0006077244,0.0005713771,0.0005207950,0.0005124605,0.0005240476,0.0004455647,0.0005063115,0.0004738208,0.0005219141,0.0005105498,0.0005309979,0.0005701355,0.0005276237,0.0005212015,0.0004815252,0.0004775675,0.0004429487,0.0004403105,0.0002135328,0.0001255891,-0.0000206233,0.0000658018,0.0000406394,0.0000132714,0.0000927141,-0.0000021729,0.0000195071,-0.0000102078,-0.0000423917,-0.0000066122,-0.0000299335,-0.0000167399,-0.0000004291,-0.0000032677,-0.0000165803,-0.0000347952,-0.0000523635,-0.0000204495,0.0003199243,0.0002022259,0.0003623631,0.0002783737,0.0002680200,0.0003055751,0.0003333591,0.0002048816,0.0003073823,0.0002705639,0.0003297596,0.0002515466,0.0002755735,0.0003083338,0.0002298312,0.0002935224,0.0002756320,0.0002681246,0.0002256498,0.0002389492,0.0007985075,0.0005240392,0.0005870204,0.0005543695,0.0005028910,0.0004996295,0.0005117993,0.0004362873,0.0004942742,0.0004659187,0.0005121066,0.0004989356,0.0005225400,0.0005604293,0.0005194718,0.0005125397,0.0004716913,0.0004680578,0.0004299851,0.0004291812,-0.0059241587,-0.0064113364,-0.0063541862,-0.0040390948,-0.0044921921,-0.0035476664,-0.0042271549,-0.0033911578,-0.0031154677,-0.0025868998,-0.0027413233,-0.0030910023,-0.0027208896,-0.0021988908,-0.0023116120,-0.0023152477,-0.0023923279,-0.0036370719,-0.0022862465,-0.0027244936,0.0002992486,0.0024624914,0.0017610202,0.0023020539,0.0005102510,0.0009945782,0.0015518860,0.0016287913,0.0008275517,0.0020965450,0.0016644684,0.0009847296,0.0014862251,0.0012789179,0.0011124944,0.0016403563,0.0010887621,0.0019738642,0.0015585392,0.0009661230,0.0164221320,0.0163085610,0.0194737408,0.0186862759,0.0145511329,0.0139204925,0.0146652190,0.0141597334,0.0127880564,0.0128765088,0.0117521426,0.0130966557,0.0112584960,0.0112134526,0.0115445349,0.0110674528,0.0108439596,0.0113072339,0.0106046181,0.0101767983,-0.0058226855,-0.0063450537,-0.0062623173,-0.0039460198,-0.0044276146,-0.0034970574,-0.0041615902,-0.0033419940,-0.0030574545,-0.0025600996,-0.0027216920,-0.0030187627,-0.0026831343,-0.0021597191,-0.0022671726,-0.0022355979,-0.0023396644,-0.0035987601,-0.0022554947,-0.0027020092,0.0002451611,0.0024014432,0.0017464546,0.0022230600,0.0004579026,0.0009747315,0.0014651139,0.0016450579,0.0008058816,0.0020378302,0.0016010641,0.0009490850,0.0014848664,0.0012452955,0.0011143516,0.0015950857,0.0010610208,0.0019136574,0.0015395941,0.0009400852,0.0160466097,0.0159393437,0.0190357286,0.0182922725,0.0142451832,0.0136334151,0.0143109132,0.0138938781,0.0126110269,0.0126018850,0.0115225036,0.0128071224,0.0110570192,0.0109594772,0.0112822326,0.0107905203,0.0106760245,0.0111127524,0.0104285665,0.0100293560,-0.0057327682,-0.0062286276,-0.0061291754,-0.0038725559,-0.0043639094,-0.0034404567,-0.0040972442,-0.0032834243,-0.0029891890,-0.0025122233,-0.0026990299,-0.0029634137,-0.0026254363,-0.0021303687,-0.0022306696,-0.0021897824,-0.0022780797,-0.0035425867,-0.0022240495,-0.0026536898,0.0002016083,0.0023264100,0.0016809696,0.0021561245,0.0003824051,0.0009085545,0.0014061531,0.0016362215,0.0007907885,0.0019579092,0.0015661865,0.0009016044,0.0014602668,0.0012261455,0.0011000030,0.0015428906,0.0010494406,0.0018205900,0.0014902450,0.0009304858,0.0156017253,0.0155023010,0.0185515340,0.0178608131,0.0138795264,0.0132557107,0.0139712226,0.0136106815,0.0123679210,0.0123664839,0.0112418532,0.0123991799,0.0107798818,0.0107603474,0.0110846348,0.0105894171,0.0104260268,0.0108408649,0.0102681322,0.0098172557,-0.0056630219,-0.0061603398,-0.0060199271,-0.0037868666,-0.0043173479,-0.0033988208,-0.0040514679,-0.0032197740,-0.0029462446,-0.0024416063,-0.0026809589,-0.0029415714,-0.0025563394,-0.0020805018,-0.0022065111,-0.0021700931,-0.0022167435,-0.0035047010,-0.0021732205,-0.0026133221,0.0001561201,0.0022659083,0.0016430599,0.0020860995,0.0003448350,0.0008688772,0.0013604381,0.0016040482,0.0007746042,0.0019231820,0.0015310619,0.0008752811,0.0014371760,0.0012101750,0.0010851311,0.0014972759,0.0009947871,0.0017581033,0.0014061299,0.0009252937,0.0152790798,0.0151867010,0.0181512050,0.0175222121,0.0136471726,0.0129729593,0.0137184309,0.0133639192,0.0121357925,0.0120080933,0.0110719837,0.0121966489,0.0105233202,0.0105277998,0.0108235748,0.0103849582,0.0102178948,0.0106390445,0.0100164227,0.0096492646,-0.0055892160,-0.0060638273,-0.0059113507,-0.0036885429,-0.0042579561,-0.0033585750,-0.0039807269,-0.0031396628,-0.0029175305,-0.0023848675,-0.0026456311,-0.0029185393,-0.0025239370,-0.0020716763,-0.0021574292,-0.0021354507,-0.0021481980,-0.0034633982,-0.0021440412,-0.0025901715,0.0001004814,0.0022061577,0.0015818657,0.0020110046,0.0002621810,0.0008423548,0.0012883854,0.0015682080,0.0007702235,0.0018697678,0.0014846337,0.0008251476,0.0014112043,0.0012330008,0.0010568106,0.0014545394,0.0009680665,0.0016893591,0.0013292797,0.0008838695,0.0148755461,0.0147450091,0.0176664535,0.0171423797,0.0133267641,0.0126202209,0.0134188458,0.0130154192,0.0119544920,0.0116864024,0.0108290864,0.0119453184,0.0102531454,0.0104252361,0.0105678365,0.0101747448,0.0099291522,0.0104255714,0.0098115085,0.0095365215,-0.0055251820,-0.0059573632,-0.0058129029,-0.0036100450,-0.0041963104,-0.0033183270,-0.0039019841,-0.0030912934,-0.0028896458,-0.0023301947,-0.0025984857,-0.0028868825,-0.0024905812,-0.0020090279,-0.0020985664,-0.0021070889,-0.0020636541,-0.0034311218,-0.0020906324,-0.0025545710,0.0000360438,0.0021411385,0.0015569639,0.0019122037,0.0001773913,0.0007998064,0.0012496430,0.0015138841,0.0007815936,0.0018143540,0.0014309897,0.0007425935,0.0013585207,0.0012423479,0.0010380216,0.0014335851,0.0009590436,0.0016221801,0.0012724500,0.0008254073,0.0145493392,0.0143175889,0.0172435828,0.0167345013,0.0129837273,0.0123093789,0.0131456740,0.0126882363,0.0117742587,0.0114322510,0.0106330793,0.0116125876,0.0100216605,0.0102220615,0.0103920531,0.0100116618,0.0096338568,0.0101901172,0.0096077109,0.0093678460,-0.0054855077,-0.0058704317,-0.0057521435,-0.0035152985,-0.0041288254,-0.0032815763,-0.0038575742,-0.0030096408,-0.0028738822,-0.0022958177,-0.0025671276,-0.0028485600,-0.0024624094,-0.0019758800,-0.0020674714,-0.0020793653,-0.0020192044,-0.0033928708,-0.0020513441,-0.0025044014,-0.0000200899,0.0020740435,0.0015193007,0.0018043271,0.0000898765,0.0007398812,0.0012199848,0.0014789647,0.0007318784,0.0017817215,0.0013260444,0.0006781406,0.0013430637,0.0012136996,0.0009957408,0.0014064659,0.0009192873,0.0015470439,0.0011878374,0.0007791058,0.0141501613,0.0139492666,0.0168233719,0.0164093859,0.0125620179,0.0120469499,0.0128919566,0.0123544792,0.0114313029,0.0111613637,0.0103930067,0.0113902781,0.0098612998,0.0100534670,0.0101607451,0.0097597111,0.0094097573,0.0099202525,0.0093658566,0.0091397539,-0.0054091061,-0.0058180857,-0.0056873113,-0.0034595092,-0.0040675411,-0.0031921214,-0.0038093338,-0.0029488674,-0.0028422060,-0.0022830414,-0.0025058989,-0.0028137022,-0.0024472235,-0.0019426479,-0.0020313014,-0.0020607088,-0.0019607549,-0.0033523242,-0.0020260136,-0.0024549623,-0.0000759539,0.0020121136,0.0014862482,0.0017297087,0.0000110370,0.0006901774,0.0011875998,0.0014226565,0.0007159163,0.0017467608,0.0012598451,0.0006363974,0.0013221110,0.0011972061,0.0009618772,0.0013508322,0.0008504337,0.0014579312,0.0011388712,0.0007411720,0.0137626873,0.0136476755,0.0164615121,0.0161260087,0.0121686123,0.0117545119,0.0125925895,0.0120945452,0.0112009300,0.0109520089,0.0101899384,0.0111880600,0.0097025177,0.0099008130,0.0099479714,0.0095956521,0.0091563985,0.0097139739,0.0091665434,0.0089151980,-0.2899849117,-4.0480551720,-3.6195337772
